Data,Sul,Sudeste,Norte,Nordeste
,,,,
01/05/2025 00:00:00,"4,22","33,23","17,96","25,3"
01/05/2025 01:00:00,"3,98","32,6","16,52","25,22"
01/05/2025 02:00:00,"3,1","32,25","16,05","25,19"
01/05/2025 03:00:00,"2,99","32,16","14,77","25,11"
01/05/2025 04:00:00,"2,97","31,8","14,94","25,02"
01/05/2025 05:00:00,"2,91","31,74","15,15","24,94"
01/05/2025 06:00:00,"3,37","32,12","12,71","24,89"
01/05/2025 07:00:00,"4,36","32,93","9,24","24,87"
01/05/2025 08:00:00,"5,38","34,34","8,35","24,85"
01/05/2025 09:00:00,"6,12","35,74","8,47","24,84"
01/05/2025 10:00:00,"6,51","37,17","8,81","24,78"
01/05/2025 11:00:00,"7,02","37,99","9,11","24,78"
01/05/2025 12:00:00,"6,95","37,79","9,12","24,7"
01/05/2025 13:00:00,"6,58","37,37","9,33","24,69"
01/05/2025 14:00:00,"5,84","36,85","10,87","24,67"
01/05/2025 15:00:00,"5,03","36,74","12,9","24,62"
01/05/2025 16:00:00,"4,53","37,88","14,6","24,48"
01/05/2025 17:00:00,"4,87","40,02","16,85","24,42"
01/05/2025 18:00:00,"7,43","41,27","17,44","24,39"
01/05/2025 19:00:00,"6,62","41,06","16,27","24,38"
01/05/2025 20:00:00,"4,89","40,7","15,62","24,37"
01/05/2025 21:00:00,"3,93","38,98","15,87","24,29"
01/05/2025 22:00:00,"3,42","36,72","15,85","24,28"
01/05/2025 23:00:00,"3,33","34,32","14,77","24,25"
02/05/2025 00:00:00,"3,3","31,82","14,14","24,23"
02/05/2025 01:00:00,"3,21","29,98","13,99","24,21"
02/05/2025 02:00:00,"3,29","29,36","14,05","24,21"
02/05/2025 03:00:00,"3,1","29,29","14,21","24,21"
02/05/2025 04:00:00,"2,72","29,49","13,87","24,2"
02/05/2025 05:00:00,"3,48","29,86","13,31","24,17"
02/05/2025 06:00:00,"4,91","30,6","11,32","24,14"
02/05/2025 07:00:00,6,"33,29","8,68","24,13"
02/05/2025 08:00:00,"6,37","35,61","8,73","24,11"
02/05/2025 09:00:00,"6,71","37,7","9,07","24,11"
02/05/2025 10:00:00,"6,91","39,5","9,43","24,09"
02/05/2025 11:00:00,"7,16","41,2","9,6","24,06"
02/05/2025 12:00:00,"6,87","41,29","9,71","24,05"
02/05/2025 13:00:00,"6,58","41,02","10,14","24,04"
02/05/2025 14:00:00,"6,45","39,3","11,91","24,03"
02/05/2025 15:00:00,"6,45","38,74","13,25","24,02"
02/05/2025 16:00:00,"7,26","39,56","14,62","24,01"
02/05/2025 17:00:00,8,"39,92","16,78","24,01"
02/05/2025 18:00:00,"9,75","41,86","16,28",24
02/05/2025 19:00:00,"8,05","41,62","15,7","23,99"
02/05/2025 20:00:00,"6,51","40,8","15,56","23,98"
02/05/2025 21:00:00,"5,9","39,59","15,75","23,97"
02/05/2025 22:00:00,"4,98","37,52","15,44","23,94"
02/05/2025 23:00:00,"4,21","35,01","14,77","23,94"
03/05/2025 00:00:00,"4,14","32,19","13,7","23,94"
03/05/2025 01:00:00,"3,86","30,5","13,73","23,92"
03/05/2025 02:00:00,"3,19","29,6","13,9","23,92"
03/05/2025 03:00:00,"2,72","29,37","13,63","23,9"
03/05/2025 04:00:00,"2,73","29,44","13,64","23,89"
03/05/2025 05:00:00,"2,77","29,93","13,63","23,89"
03/05/2025 06:00:00,"3,37","30,49","12,52","23,84"
03/05/2025 07:00:00,"4,34","33,46",12,"23,83"
03/05/2025 08:00:00,"5,41","35,91","10,76","23,83"
03/05/2025 09:00:00,"6,14","37,49","10,59","23,82"
03/05/2025 10:00:00,"6,53","38,43","10,9","23,79"
03/05/2025 11:00:00,"6,82","39,41","10,94","23,79"
03/05/2025 12:00:00,"6,65","39,54","11,11","23,79"
03/05/2025 13:00:00,"6,18","39,09","10,95","23,79"
03/05/2025 14:00:00,"5,47","37,7","10,76","23,78"
03/05/2025 15:00:00,"5,29","36,85","11,36","23,77"
03/05/2025 16:00:00,"5,67","37,47","13,42","23,76"
03/05/2025 17:00:00,"5,87","38,93","16,42","23,76"
03/05/2025 18:00:00,"7,89","40,55","16,39","23,75"
03/05/2025 19:00:00,"7,42","39,63","15,49","23,73"
03/05/2025 20:00:00,"5,22","38,59","15,2","23,73"
03/05/2025 21:00:00,"4,15","37,36","14,9","23,72"
03/05/2025 22:00:00,"3,22","35,24","13,97","23,72"
03/05/2025 23:00:00,"2,69","33,66","13,44","23,71"
04/05/2025 00:00:00,"3,24","29,96","13,75","23,71"
04/05/2025 01:00:00,"3,36","27,51","13,77","23,7"
04/05/2025 02:00:00,"2,9","27,54","12,07","23,69"
04/05/2025 03:00:00,"2,8","27,54","10,95","23,64"
04/05/2025 04:00:00,"2,96","27,38","10,5","23,64"
04/05/2025 05:00:00,"3,02","27,33","11,06","23,64"
04/05/2025 06:00:00,"3,12","28,12","9,29","23,63"
04/05/2025 07:00:00,"3,78","30,16","8,91","23,62"
04/05/2025 08:00:00,"4,55","32,26","9,54","23,62"
04/05/2025 09:00:00,"5,37","35,03","10,88","23,61"
04/05/2025 10:00:00,"5,99","36,11","11,5","23,61"
04/05/2025 11:00:00,"6,44","37,11","11,85","23,6"
04/05/2025 12:00:00,"6,46","36,79","11,78","23,59"
04/05/2025 13:00:00,"6,08","35,7","11,5","23,59"
04/05/2025 14:00:00,"5,36","34,87","11,26","23,59"
04/05/2025 15:00:00,"4,75","34,33","12,56","23,58"
04/05/2025 16:00:00,"4,43","35,06","13,46","23,58"
04/05/2025 17:00:00,"4,6","38,09","15,38","23,57"
04/05/2025 18:00:00,"6,52","40,69","16,64","23,56"
04/05/2025 19:00:00,"4,97","40,07","16,12","23,55"
04/05/2025 20:00:00,"4,25","38,91","15,62","23,55"
04/05/2025 21:00:00,"3,85","37,63","15,64","23,53"
04/05/2025 22:00:00,"3,84","35,88","15,13","23,53"
04/05/2025 23:00:00,"3,73","34,2","14,11","23,52"
05/05/2025 00:00:00,"3,61","32,45","13,07","23,52"
05/05/2025 01:00:00,"3,55","31,2","12,15","23,51"
05/05/2025 02:00:00,"3,62","30,21","11,38","23,5"
05/05/2025 03:00:00,"3,61","29,42",11,"23,5"
05/05/2025 04:00:00,"3,79","29,26","10,94","23,49"
05/05/2025 05:00:00,"4,23","30,21","12,76","23,48"
05/05/2025 06:00:00,"5,81",32,"12,85","23,48"
05/05/2025 07:00:00,"6,9","35,04","10,46","23,47"
05/05/2025 08:00:00,"8,35","37,55","10,58","23,46"
05/05/2025 09:00:00,"8,64","39,54","10,81","23,46"
05/05/2025 10:00:00,"9,51","41,23","11,24","23,44"
05/05/2025 11:00:00,"10,8","41,89","11,6","23,44"
05/05/2025 12:00:00,"9,41","41,87","11,61","23,43"
05/05/2025 13:00:00,"9,11","42,19","11,97","23,42"
05/05/2025 14:00:00,"9,84","41,8","13,33","23,42"
05/05/2025 15:00:00,"9,53","42,02","14,46","23,42"
05/05/2025 16:00:00,"9,58","42,04","17,01","23,4"
05/05/2025 17:00:00,"9,39","41,34","18,8","23,39"
05/05/2025 18:00:00,"9,65","43,94","17,09","23,38"
05/05/2025 19:00:00,"8,73","44,14","15,68","23,37"
05/05/2025 20:00:00,"7,46","43,94","15,24","23,37"
05/05/2025 21:00:00,"6,64","42,94","15,02","23,36"
05/05/2025 22:00:00,"5,77","40,61","14,15","23,36"
05/05/2025 23:00:00,"4,31","38,29","13,45","23,35"
06/05/2025 00:00:00,"3,7","35,06","13,68","23,34"
06/05/2025 01:00:00,"3,14","32,92","13,76","23,33"
06/05/2025 02:00:00,"3,1","31,77","14,17","23,33"
06/05/2025 03:00:00,"3,12","31,49","14,2","23,33"
06/05/2025 04:00:00,"3,22","31,97","14,41","23,32"
06/05/2025 05:00:00,"4,25","32,88","14,78","23,31"
06/05/2025 06:00:00,"6,27","33,85","14,01","23,31"
06/05/2025 07:00:00,"7,97","35,28","11,81","23,31"
06/05/2025 08:00:00,"9,43","37,74","10,72","23,31"
06/05/2025 09:00:00,"10,39","39,46","9,48","23,31"
06/05/2025 10:00:00,"11,02","40,88","9,77","23,29"
06/05/2025 11:00:00,"11,23","41,86","10,3","23,29"
06/05/2025 12:00:00,"10,36","41,47","11,28","23,28"
06/05/2025 13:00:00,"10,18","42,43","13,27","23,28"
06/05/2025 14:00:00,"11,28","42,18","14,36","23,28"
06/05/2025 15:00:00,11,"41,92","16,11","23,28"
06/05/2025 16:00:00,"10,34","40,61","18,46","23,27"
06/05/2025 17:00:00,"10,16","40,58","18,16","23,26"
06/05/2025 18:00:00,"10,5","43,49","16,75","23,26"
06/05/2025 19:00:00,"9,43","43,82","15,21","23,26"
06/05/2025 20:00:00,"8,25","43,69","13,78","23,25"
06/05/2025 21:00:00,"7,79","42,71","13,61","23,23"
06/05/2025 22:00:00,"6,98","40,2","14,04","23,22"
06/05/2025 23:00:00,"5,67","37,27","14,2","23,22"
07/05/2025 00:00:00,"4,67","34,55","13,64","23,21"
07/05/2025 01:00:00,"4,5","32,38","13,01","23,2"
07/05/2025 02:00:00,"4,02","32,19","12,25","23,2"
07/05/2025 03:00:00,4,"32,83","11,3","23,2"
07/05/2025 04:00:00,"4,38","32,6","11,44","23,18"
07/05/2025 05:00:00,"5,3","32,75","12,75","23,18"
07/05/2025 06:00:00,"7,49","33,87","11,63","23,18"
07/05/2025 07:00:00,"8,82","36,79","9,04","23,17"
07/05/2025 08:00:00,"10,27","38,37","7,79","23,16"
07/05/2025 09:00:00,"11,99","39,17","8,1","23,16"
07/05/2025 10:00:00,"12,09","41,48","8,56","23,16"
07/05/2025 11:00:00,"12,32","43,01","8,62","23,15"
07/05/2025 12:00:00,"10,95","43,08","8,67","23,14"
07/05/2025 13:00:00,"11,34","43,09","10,05","23,12"
07/05/2025 14:00:00,"11,99","43,32","11,4","23,12"
07/05/2025 15:00:00,"12,12","42,89","13,68","23,11"
07/05/2025 16:00:00,"11,84","42,48","17,15","23,09"
07/05/2025 17:00:00,"11,63","42,16","18,57","23,09"
07/05/2025 18:00:00,"11,75","43,33","18,41","23,06"
07/05/2025 19:00:00,"10,81","42,68","16,81","23,05"
07/05/2025 20:00:00,"9,84","42,88","15,41","23,04"
07/05/2025 21:00:00,"9,17","43,06","14,48","23,04"
07/05/2025 22:00:00,"8,33","39,8","14,82","23,04"
07/05/2025 23:00:00,"7,31","36,58","14,69","23,04"
08/05/2025 00:00:00,"5,3","34,26","14,54","23,03"
08/05/2025 01:00:00,"4,94","32,27","13,56","23,03"
08/05/2025 02:00:00,"4,2","31,34","13,13","23,03"
08/05/2025 03:00:00,"3,93","30,87","12,89","23,02"
08/05/2025 04:00:00,4,"31,14","12,91","23,02"
08/05/2025 05:00:00,"5,05","32,42","13,07","23,02"
08/05/2025 06:00:00,"7,15","33,8",12,"23,02"
08/05/2025 07:00:00,"8,98","36,79","8,96","23,02"
08/05/2025 08:00:00,"11,04","38,45","8,41","23,01"
08/05/2025 09:00:00,"12,67","38,7","9,05","23,01"
08/05/2025 10:00:00,"12,89","40,36","9,46","23,01"
08/05/2025 11:00:00,"12,97","41,92","9,41",23
08/05/2025 12:00:00,"11,3","41,81","9,29",23
08/05/2025 13:00:00,"11,17","43,09","9,3","22,99"
08/05/2025 14:00:00,"11,86","43,35","10,31","22,99"
08/05/2025 15:00:00,"12,07","42,76","12,56","22,99"
08/05/2025 16:00:00,"12,11","42,26","15,89","22,98"
08/05/2025 17:00:00,"11,84","41,09","17,95","22,98"
08/05/2025 18:00:00,"11,65","43,55","16,35","22,97"
08/05/2025 19:00:00,"10,61","44,23","14,33","22,95"
08/05/2025 20:00:00,"9,63","43,97",14,"22,95"
08/05/2025 21:00:00,"8,72","43,77","14,22","22,95"
08/05/2025 22:00:00,"8,37","40,4","14,1","22,94"
08/05/2025 23:00:00,"7,83","36,91","14,07","22,93"
09/05/2025 00:00:00,"5,49","35,08","13,19","22,92"
09/05/2025 01:00:00,"5,03","33,99","11,86","22,92"
09/05/2025 02:00:00,"4,71","33,29","11,31","22,92"
09/05/2025 03:00:00,"4,39","33,34","10,92","22,91"
09/05/2025 04:00:00,"4,22","33,65","10,55","22,91"
09/05/2025 05:00:00,"4,68","34,02","11,12","22,91"
09/05/2025 06:00:00,"7,27","34,24","11,06","22,91"
09/05/2025 07:00:00,"9,97","36,08","9,12","22,91"
09/05/2025 08:00:00,"12,89","36,56","8,43","22,9"
09/05/2025 09:00:00,"12,23","39,52","8,65","22,9"
09/05/2025 10:00:00,"12,68","41,66","8,91","22,89"
09/05/2025 11:00:00,"13,05","43,14","9,03","22,88"
09/05/2025 12:00:00,"11,91","42,8","8,95","22,88"
09/05/2025 13:00:00,"12,62","44,37","10,3","22,88"
09/05/2025 14:00:00,"13,11","44,74","12,82","22,87"
09/05/2025 15:00:00,"12,76","43,64","16,13","22,87"
09/05/2025 16:00:00,"12,52","43,15","19,53","22,86"
09/05/2025 17:00:00,"12,06","42,39","20,05","22,86"
09/05/2025 18:00:00,"11,39","44,79","17,65","22,86"
09/05/2025 19:00:00,"10,68","44,13","16,08","22,85"
09/05/2025 20:00:00,"10,04","42,34","15,53","22,85"
09/05/2025 21:00:00,"9,76","40,97","14,86","22,85"
09/05/2025 22:00:00,"9,12","38,6","14,7","22,85"
09/05/2025 23:00:00,"7,37","36,92","14,57","22,85"
10/05/2025 00:00:00,"5,61","35,33","14,3","22,84"
10/05/2025 01:00:00,"4,47","34,4","13,33","22,84"
10/05/2025 02:00:00,"4,08","32,95","12,55","22,84"
10/05/2025 03:00:00,"3,99","32,22","12,49","22,84"
10/05/2025 04:00:00,"3,88","31,97","12,4","22,84"
10/05/2025 05:00:00,"3,9","31,57","12,62","22,84"
10/05/2025 06:00:00,"4,43","32,01","10,74","22,83"
10/05/2025 07:00:00,"6,06","33,42",9,"22,82"
10/05/2025 08:00:00,"6,98","35,78","8,49","22,82"
10/05/2025 09:00:00,"7,05","37,41","8,44","22,81"
10/05/2025 10:00:00,"7,05","39,15","8,71","22,8"
10/05/2025 11:00:00,"7,21","40,07","8,91","22,8"
10/05/2025 12:00:00,"7,03","40,13","8,96","22,8"
10/05/2025 13:00:00,"6,82","40,01","9,42","22,8"
10/05/2025 14:00:00,"6,23","39,56","10,18","22,8"
10/05/2025 15:00:00,"5,37","38,92","12,27","22,79"
10/05/2025 16:00:00,"5,25","39,21","15,66","22,79"
10/05/2025 17:00:00,"6,39","41,28","15,75","22,78"
10/05/2025 18:00:00,"7,79","43,14","15,07","22,78"
10/05/2025 19:00:00,"7,33","41,48","13,73","22,78"
10/05/2025 20:00:00,"6,29","40,29","12,42","22,77"
10/05/2025 21:00:00,"5,5","38,65","12,53","22,76"
10/05/2025 22:00:00,"4,73","36,82","12,83","22,76"
10/05/2025 23:00:00,"4,12","34,73","12,67","22,75"
11/05/2025 00:00:00,"3,6","33,52","12,07","22,75"
11/05/2025 01:00:00,"3,17","31,99","11,87","22,75"
11/05/2025 02:00:00,"2,93","30,99","11,29","22,74"
11/05/2025 03:00:00,"2,93","30,47","11,47","22,74"
11/05/2025 04:00:00,"2,84","30,73","11,27","22,73"
11/05/2025 05:00:00,"2,85","31,09","11,05","22,73"
11/05/2025 06:00:00,"3,17","30,27","9,48","22,72"
11/05/2025 07:00:00,"3,95",31,"7,95","22,72"
11/05/2025 08:00:00,"4,9","31,72","7,94","22,71"
11/05/2025 09:00:00,"5,76","33,86","7,32","22,71"
11/05/2025 10:00:00,"5,92","35,3","7,46","22,7"
11/05/2025 11:00:00,"6,02","35,55","7,57","22,7"
11/05/2025 12:00:00,"5,95","35,43","7,43","22,69"
11/05/2025 13:00:00,"5,48","34,51","7,33","22,68"
11/05/2025 14:00:00,"4,72","33,58","7,97","22,68"
11/05/2025 15:00:00,"3,91","32,76","9,54","22,67"
11/05/2025 16:00:00,"3,75","33,38","11,91","22,67"
11/05/2025 17:00:00,"4,11","37,05","15,33","22,66"
11/05/2025 18:00:00,"5,43","39,47","15,97","22,65"
11/05/2025 19:00:00,"5,21","37,31","15,27","22,63"
11/05/2025 20:00:00,"4,68","36,74","14,07","22,63"
11/05/2025 21:00:00,"4,15","36,04","13,93","22,62"
11/05/2025 22:00:00,"3,71","34,1","13,71","22,61"
11/05/2025 23:00:00,"3,52","32,34","12,34","22,59"
12/05/2025 00:00:00,"3,02","30,17","11,91","22,58"
12/05/2025 01:00:00,"2,87","27,84","12,27","22,58"
12/05/2025 02:00:00,"2,71","27,44","12,26","22,58"
12/05/2025 03:00:00,"2,55","27,64","11,75","22,58"
12/05/2025 04:00:00,"2,87","27,63","11,52","22,57"
12/05/2025 05:00:00,"4,09","28,53","11,85","22,57"
12/05/2025 06:00:00,"6,29","30,87","11,8","22,57"
12/05/2025 07:00:00,"7,39","33,65","10,69","22,57"
12/05/2025 08:00:00,"8,65","36,56","9,21","22,57"
12/05/2025 09:00:00,"9,55","38,15","8,36","22,55"
12/05/2025 10:00:00,"10,14",39,"8,44","22,55"
12/05/2025 11:00:00,"9,41","39,92","8,89","22,52"
12/05/2025 12:00:00,"8,78","39,88","8,72","22,52"
12/05/2025 13:00:00,"8,55","41,19","9,26","22,51"
12/05/2025 14:00:00,"8,74","41,51","10,29","22,51"
12/05/2025 15:00:00,"10,12","41,17","10,67","22,5"
12/05/2025 16:00:00,"10,23","41,8","12,52","22,5"
12/05/2025 17:00:00,"10,19","38,84","15,59","22,5"
12/05/2025 18:00:00,"10,7","39,49","15,58","22,49"
12/05/2025 19:00:00,"10,05","39,74","15,19","22,49"
12/05/2025 20:00:00,"8,86","39,63","14,81","22,49"
12/05/2025 21:00:00,"8,19","38,82","14,76","22,48"
12/05/2025 22:00:00,"7,58","35,43","14,43","22,48"
12/05/2025 23:00:00,"5,33","34,2","14,98","22,48"
13/05/2025 00:00:00,"4,47","31,31","14,21","22,46"
